"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 00:00","2022","02","01","00:00","-15.3","","-17.9","","81","","","","35","","11","","24.1","","102.88","","","","-22","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 01:00","2022","02","01","01:00","-15.5","","-18.5","","79","","","","2","","16","","24.1","","102.95","","","","-24","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 02:00","2022","02","01","02:00","-15.9","","-19.1","","77","","","","2","","16","","24.1","","102.96","","","","-24","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 03:00","2022","02","01","03:00","-15.9","","-18.9","","78","","","","2","","17","","24.1","","102.98","","","","-25","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 04:00","2022","02","01","04:00","-16.4","","-19.4","","78","","","","2","","20","","24.1","","102.99","","","","-26","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 05:00","2022","02","01","05:00","-16.8","","-19.7","","78","","","","2","","16","","24.1","","102.95","","","","-25","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 06:00","2022","02","01","06:00","-16.6","","-19.3","","80","","","","2","","18","","24.1","","102.99","","","","-26","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 07:00","2022","02","01","07:00","-17.3","","-20.3","","78","","","","2","","22","","24.1","","103.06","","","","-28","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 08:00","2022","02","01","08:00","-17.1","","-20.7","","74","","","","3","","24","","48.3","","103.12","","","","-28","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 09:00","2022","02","01","09:00","-15.7","","-19.2","","75","","","","3","","17","","48.3","","103.04","","","","-24","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 10:00","2022","02","01","10:00","-14.0","","-17.7","","74","","","","1","","17","","48.3","","103.06","","","","-22","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 11:00","2022","02","01","11:00","-12.6","","-16.8","","71","","","","3","","18","","48.3","","102.98","","","","-21","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 12:00","2022","02","01","12:00","-10.3","","-15.3","","67","","","","4","","16","","48.3","","102.80","","","","-17","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 13:00","2022","02","01","13:00","-7.5","","-14.2","","59","","","","8","","16","","48.3","","102.68","","","","-14","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 14:00","2022","02","01","14:00","-5.6","","-12.5","","59","","","","7","","12","","48.3","","102.57","","","","-11","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 15:00","2022","02","01","15:00","-5.7","","-12.3","","60","","","","2","","17","","24.1","","102.52","","","","-12","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 16:00","2022","02","01","16:00","-6.4","","-11.8","","66","","","","3","","17","","24.1","","102.44","","","","-13","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2022-02-01 17:00","2022","02","01","17:00","-7.8","","-12.5","","69","","","","4","","19","","24.1","","102.42","","","","-15","","NA"
